connectivityId,macId,data,data_tech,roaming,wifi,airplane,bluetooth,nfc,gps,vpn,usb,timestamp
58500,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58501,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58502,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58503,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58504,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58505,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58506,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58507,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58508,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58509,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58510,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58511,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58512,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58513,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58514,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58515,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58516,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58517,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58518,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58519,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58520,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58521,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58522,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58523,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58524,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58525,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58526,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58527,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58528,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58529,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58530,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58531,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58532,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58533,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58534,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58535,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58536,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58537,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58538,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58539,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58540,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58541,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58542,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58543,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58544,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58545,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58546,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58547,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58548,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58549,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58550,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58551,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58552,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58553,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58554,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58555,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58556,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58557,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58558,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58559,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58560,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58561,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58562,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58563,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58564,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58565,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58566,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58567,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58568,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58569,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58570,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58571,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58572,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58573,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58574,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58575,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58576,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58577,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58578,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58579,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58580,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58581,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58582,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58583,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58584,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58585,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58586,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58587,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58588,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58589,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58590,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58591,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58592,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58593,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58594,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58595,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58596,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58597,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58598,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58599,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58600,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58601,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58602,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58603,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58604,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58605,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58606,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58607,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58608,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58609,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58610,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58611,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58612,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58613,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58614,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58615,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58616,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58617,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58618,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58619,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58620,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58621,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58622,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58623,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58624,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58625,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58626,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58627,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58628,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58629,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58630,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58631,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58632,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58633,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58634,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58635,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58636,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58637,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58638,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58639,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58640,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58641,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58642,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58643,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58644,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58645,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58646,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58647,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58648,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58649,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58650,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58651,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58652,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58653,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58654,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58655,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58656,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58657,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58658,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58659,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58660,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58661,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58662,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58663,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58664,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58665,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58666,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58667,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58668,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58669,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58670,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58671,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58672,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58673,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58674,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58675,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58676,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58677,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58678,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58679,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58680,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58681,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58682,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58683,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58684,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58685,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58686,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58687,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58688,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58689,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58690,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58691,285,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
58692,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58693,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58694,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58695,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58696,285,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
58697,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58698,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58699,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58700,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58701,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58702,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58703,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58704,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58705,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58706,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58707,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58708,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58709,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58710,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58711,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58712,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58713,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58714,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58715,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58716,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58717,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58718,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58719,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58720,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58721,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58722,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58723,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58724,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58725,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58726,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58727,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58728,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58729,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58730,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58731,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58732,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58733,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58734,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58735,285,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
58736,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58737,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58738,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58739,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58740,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58741,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58742,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58743,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58744,285,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
58745,285,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
58746,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58747,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58748,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58749,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58750,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58751,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58752,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58753,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58754,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58755,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58756,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58757,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58758,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58759,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58760,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58761,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58762,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58763,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58764,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58765,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58766,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58767,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58768,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58769,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58770,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58771,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58772,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58773,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58774,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58775,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58776,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58777,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58778,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58779,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58780,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58781,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58782,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58783,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58784,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58785,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58786,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58787,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58788,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58789,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58790,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58791,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58792,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58793,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58794,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58795,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58796,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58797,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58798,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58799,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58800,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58801,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58802,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58803,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58804,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58805,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58806,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58807,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58808,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58809,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58810,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58811,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58812,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58813,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58814,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58815,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58816,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58817,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58818,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58819,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58820,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58821,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58822,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58823,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58824,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58825,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58826,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58827,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58828,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58829,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58830,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58831,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58832,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58833,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58834,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58835,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58836,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58837,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58838,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58839,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58840,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58841,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58842,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58843,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58844,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58845,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58846,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58847,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58848,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58849,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58850,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58851,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58852,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58853,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58854,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58855,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58856,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58857,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58858,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58859,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58860,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58861,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58862,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58863,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58864,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58865,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58866,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58867,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58868,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58869,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58870,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58871,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58872,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58873,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58874,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
58875,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
