statId;macId;ramUsage;batteryLevel;cpuUsage;timestamp
48466;1;2900;99;0;*
48467;1;2913;99;0;*
48468;1;2911;99;0;*
48469;1;2895;99;0;*
48470;1;2896;99;0;*
48471;1;2888;99;0;*
48472;1;2888;99;0;*
48473;1;3060;99;0;*
48474;1;3053;99;0;*
48475;1;3071;99;0;*
48476;1;3072;99;0;*
48477;1;3035;99;0;*
48478;1;3036;99;0;*
48479;1;3024;98;0;*
48480;1;3026;98;0;*
48481;1;2863;96;0;*
48482;1;2862;96;0;*
48483;1;2851;96;0;*
48484;1;2852;96;0;*
48485;1;2725;96;0;*
48486;1;2720;96;0;*
48487;1;2744;95;0;*
48488;1;2740;95;0;*
48489;1;2747;95;0;*
48490;1;2748;95;0;*
48491;1;2749;95;0;*
48492;1;2749;95;0;*
48493;1;2833;95;0;*
48494;1;2835;95;0;*
48495;1;2804;95;0;*
48496;1;2799;94;0;*
48497;1;2801;94;0;*
48498;1;2789;94;0;*
48499;1;2791;94;0;*
48500;1;2993;94;0;*
48501;1;2993;94;0;*
48502;1;2937;94;0;*
48503;1;2939;94;0;*
48504;1;2983;93;0;*
48505;1;2986;93;0;*
48506;1;2916;93;0;*
48507;1;2919;93;0;*
48508;1;2972;93;0;*
48509;1;2969;93;0;*
48510;1;2937;93;0;*
48511;1;2939;93;0;*
48512;1;2917;93;0;*
48513;1;2913;93;0;*
48514;1;2882;92;0;*
48515;1;2885;92;0;*
48516;1;2880;92;0;*
48517;1;2879;92;0;*
48518;1;2888;92;0;*
48519;1;2887;92;0;*
48520;1;2863;92;0;*
48521;1;2864;92;0;*
48522;1;3021;92;0;*
48523;1;3016;92;0;*
48524;1;3024;92;0;*
48525;1;3025;92;0;*
48526;1;2997;92;0;*
48527;1;2995;92;0;*
48528;1;2887;92;0;*
48529;1;2884;92;0;*
48530;1;2883;92;0;*
48531;1;2885;92;0;*
48532;1;2835;91;0;*
48533;1;2836;91;0;*
48534;1;2877;92;0;*
48535;1;2880;92;0;*
48536;1;2875;93;0;*
48537;1;2878;93;0;*
48538;1;2890;93;0;*
48539;1;2891;93;0;*
48540;1;2915;94;0;*
48541;1;2919;94;0;*
48542;1;2910;95;0;*
48543;1;2908;95;0;*
48544;1;2865;96;0;*
48545;1;2864;96;0;*
48546;1;2874;97;0;*
48547;1;2873;97;0;*
48548;1;2852;99;0;*
48549;1;2854;99;0;*
48550;1;2860;100;0;*
48551;1;2859;100;0;*
48552;1;2831;100;0;*
48553;1;2833;100;0;*
48554;1;2844;100;0;*
48555;1;2848;100;0;*
48556;1;2850;100;0;*
48557;1;2850;100;0;*
48558;1;2892;100;0;*
48559;1;2895;100;0;*
48560;1;2859;100;0;*
48561;1;2862;100;0;*
48562;1;2873;100;0;*
48563;1;2877;100;0;*
48564;1;2850;100;0;*
48565;1;2852;100;0;*
48566;1;2854;100;0;*
48567;1;2857;100;0;*
48568;1;2871;100;0;*
48569;1;2873;100;0;*
48570;1;2851;100;0;*
48571;1;2852;100;0;*
48572;1;2839;100;0;*
48573;1;2836;100;0;*
48574;1;2816;100;0;*
48575;1;2818;100;0;*
48576;1;2839;100;0;*
48577;1;2839;100;0;*
48578;1;2830;100;0;*
48579;1;2833;100;0;*
48580;1;2728;100;0;*
48581;1;2731;100;0;*
48582;1;2829;100;0;*
48583;1;2831;100;0;*
48584;1;2793;100;0;*
48585;1;2795;100;0;*
48586;1;2782;100;0;*
48587;1;2785;100;0;*
48588;1;2800;100;0;*
48589;1;2797;100;0;*
48590;1;2770;100;0;*
48591;1;2772;100;0;*
48592;1;2757;100;0;*
48593;1;2758;100;0;*
48594;1;2765;100;0;*
48595;1;2763;100;0;*
48596;1;2780;100;0;*
48597;1;2781;100;0;*
48598;1;2804;100;0;*
48599;1;2803;100;0;*
48600;1;2786;100;0;*
48601;1;2787;100;0;*
48602;1;2728;100;0;*
48603;1;2730;100;0;*
48604;1;2853;100;0;*
48605;1;2853;100;0;*
48606;1;3042;100;0;*
48607;1;3052;100;0;*
48608;1;3079;100;0;*
48609;1;3084;100;0;*
48610;1;3119;100;0;*
48611;1;3119;100;0;*
48612;1;3170;100;0;*
48613;1;3171;100;0;*
48614;1;3141;100;0;*
48615;1;3142;100;0;*
48616;1;3110;99;0;*
48617;1;3111;99;0;*
48618;1;3129;99;0;*
48619;1;3130;99;0;*
48620;1;3128;99;0;*
48621;1;3131;99;0;*
48622;1;3149;98;0;*
48623;1;3150;98;0;*
48624;1;3139;97;0;*
48625;1;3140;97;0;*
48626;1;3101;96;0;*
48627;1;3102;96;0;*
48628;1;3072;96;0;*
48629;1;3073;96;0;*
48630;1;3093;96;0;*
48631;1;3094;96;0;*
48632;1;3088;95;0;*
48633;1;3090;95;0;*
48634;1;3144;95;0;*
48635;1;3146;95;0;*
48636;1;3168;94;0;*
48637;1;3169;94;0;*
48638;1;3132;94;0;*
48639;1;3131;94;0;*
48640;285;2436;68;0;*
48641;1;3134;94;0;*
48642;1;3135;94;0;*
48643;1;3074;94;0;*
48644;1;3076;94;0;*
48645;1;2751;93;0;*
48646;1;2754;93;0;*
48647;1;2730;93;0;*
48648;1;2728;93;0;*
48649;1;2736;93;0;*
48650;1;2735;93;0;*
48651;1;2747;92;0;*
48652;1;2748;92;0;*
48653;1;2751;92;0;*
48654;1;2752;92;0;*
48655;1;2740;92;0;*
48656;1;2737;92;0;*
48657;1;2713;92;0;*
48658;1;2712;92;0;*
48659;1;2719;92;0;*
48660;1;2720;92;0;*
48661;1;2728;92;0;*
48662;1;2728;92;0;*
48663;1;2739;92;0;*
48664;1;2742;92;0;*
48665;1;2751;92;0;*
48666;1;2753;92;0;*
48667;1;2749;92;0;*
48668;1;2750;92;0;*
48669;1;2752;92;0;*
48670;1;2750;92;0;*
48671;1;2755;92;0;*
48672;1;2756;92;0;*
48673;1;2817;92;0;*
48674;1;2818;92;0;*
48675;1;2794;93;0;*
48676;1;2797;93;0;*
48677;1;2805;94;0;*
48678;1;2806;94;0;*
48679;1;2814;96;0;*
48680;1;2818;96;0;*
48681;1;2822;96;0;*
48682;1;2820;96;0;*
48683;1;2806;98;0;*
48684;1;2807;98;0;*
48685;1;2812;99;0;*
48686;1;2815;99;0;*
48687;1;2825;100;0;*
48688;1;2827;100;0;*
48689;1;2837;100;0;*
48690;1;2836;100;0;*
48691;1;2810;100;0;*
48692;1;2808;100;0;*
48693;1;2894;100;0;*
48694;1;2892;100;0;*
48695;1;2861;100;0;*
48696;1;2863;100;0;*
48697;1;2833;100;0;*
48698;1;2835;100;0;*
48699;285;2178;61;0;*
48700;285;2171;61;0;*
48701;1;2855;100;0;*
48702;1;2856;100;0;*
48703;1;2834;100;0;*
48704;1;2835;100;0;*
48705;1;2848;100;0;*
48706;1;2850;100;0;*
48707;1;2866;100;0;*
48708;1;2864;100;0;*
48709;1;2861;100;0;*
48710;1;2858;100;0;*
48711;1;2842;100;0;*
48712;1;2843;100;0;*
48713;1;2839;100;0;*
48714;1;2839;100;0;*
48715;1;2843;100;0;*
48716;1;2840;100;0;*
48717;1;2951;100;0;*
48718;1;2965;100;0;*
48719;1;2958;100;0;*
48720;1;2960;100;0;*
48721;1;3007;100;0;*
48722;1;3008;100;0;*
48723;1;3009;100;0;*
48724;1;3010;100;0;*
48725;1;2970;99;0;*
48726;1;2973;99;0;*
48727;1;3015;99;0;*
48728;1;3016;99;0;*
48729;1;3041;99;0;*
48730;1;3040;99;0;*
48731;1;3052;99;0;*
48732;1;3036;99;0;*
48733;1;2999;99;0;*
48734;1;3000;99;0;*
48735;1;2994;99;0;*
48736;1;2997;99;0;*
48737;1;2985;99;0;*
48738;1;2983;99;0;*
48739;1;2964;99;0;*
48740;1;2967;99;0;*
48741;1;2952;100;0;*
48742;1;2955;100;0;*
48743;1;2923;100;0;*
48744;1;2925;100;0;*
48745;1;2919;100;0;*
48746;1;2916;100;0;*
48747;1;2915;100;0;*
48748;1;2917;100;0;*
48749;1;2931;100;0;*
48750;1;2933;100;0;*
48751;1;2924;100;0;*
48752;1;2925;100;0;*
48753;1;2939;100;0;*
48754;1;2941;100;0;*
48755;1;2957;100;0;*
48756;1;2958;100;0;*
48757;1;2970;100;0;*
48758;1;2971;100;0;*
48759;1;2974;100;0;*
48760;1;2976;100;0;*
48761;1;2951;100;0;*
48762;1;2953;100;0;*
48763;1;2952;100;0;*
48764;1;2952;100;0;*
48765;1;2892;100;0;*
48766;1;2891;100;0;*
48767;1;2884;100;0;*
48768;1;2906;100;0;*
48769;1;2859;100;0;*
48770;1;2865;100;0;*
48771;1;2776;100;0;*
48772;1;2778;100;0;*
48773;1;2782;100;0;*
48774;1;2784;100;0;*
48775;1;2794;100;0;*
48776;1;2795;100;0;*
48777;1;2792;100;0;*
48778;1;2792;100;0;*
48779;1;2875;100;0;*
48780;1;2870;100;0;*
48781;1;2771;100;0;*
48782;1;2769;100;0;*
48783;1;2758;100;0;*
48784;1;2760;100;0;*
48785;1;2867;100;0;*
48786;1;2866;100;0;*
48787;1;2882;100;0;*
48788;1;2879;100;0;*
48789;1;2892;100;0;*
48790;1;2895;100;0;*
48791;1;2871;100;0;*
48792;1;2873;100;0;*
48793;1;2889;100;0;*
48794;1;2890;100;0;*
48795;1;2870;100;0;*
48796;1;2859;100;0;*
48797;1;2850;100;0;*
48798;1;2849;100;0;*
48799;1;2912;100;0;*
48800;1;2911;100;0;*
48801;1;2934;100;0;*
48802;1;2932;100;0;*
48803;1;3017;100;0;*
48804;1;3014;100;0;*
48805;1;3129;100;0;*
48806;1;3124;100;0;*
48807;1;3016;100;0;*
48808;1;3020;100;0;*
48809;1;2948;100;0;*
48810;1;2947;100;0;*
48811;1;2939;99;0;*
48812;1;2940;99;0;*
48813;1;2931;99;0;*
48814;1;2932;99;0;*
48815;1;2970;99;0;*
48816;1;2969;99;0;*
48817;1;3009;97;0;*
48818;1;3009;97;0;*
48819;1;2978;96;0;*
48820;1;2978;96;0;*
48821;1;3011;95;0;*
48822;1;3010;95;0;*
48823;1;3008;94;0;*
48824;1;3007;94;0;*
48825;1;3021;94;0;*
48826;1;3020;94;0;*
48827;1;3031;93;0;*
48828;1;3034;93;0;*
48829;1;3003;93;0;*
48830;1;3006;93;0;*
48831;1;3018;92;0;*
48832;1;3019;92;0;*
48833;1;2975;91;0;*
48834;1;2975;91;0;*
48835;1;2992;90;0;*
48836;1;2989;90;0;*
48837;1;3048;89;0;*
48838;1;3055;89;0;*
48839;1;2825;88;0;*
48840;1;2819;88;0;*
48841;2;2550;100;0;*
48842;2;2543;100;0;*
48843;1;2849;87;0;*
48844;1;2848;87;0;*
48845;1;2837;86;0;*
48846;1;2838;86;0;*
48847;1;3009;86;0;*
48848;1;3009;86;0;*
48849;1;2965;85;0;*
48850;1;2966;85;0;*
48851;1;2895;85;0;*
48852;1;2897;85;0;*
48853;1;2907;85;0;*
48854;1;2908;85;0;*
48855;1;2990;85;0;*
48856;1;2988;85;0;*
48857;1;3019;85;0;*
48858;1;3024;85;0;*
48859;1;3036;84;0;*
48860;1;3033;84;0;*
48861;1;2984;84;0;*
48862;1;2981;84;0;*
48863;1;2970;84;0;*
48864;1;2975;84;0;*
48865;1;3010;84;0;*
48866;1;3012;84;0;*
48867;1;3039;83;0;*
48868;1;3043;83;0;*
48869;263;2726;59;0;*
48870;263;2718;59;0;*
48871;1;2872;83;0;*
48872;1;2864;83;0;*
48873;1;2912;82;0;*
48874;1;2914;82;0;*
48875;1;2895;82;0;*
48876;1;2874;82;0;*
48877;1;2889;82;0;*
48878;1;2890;82;0;*
48879;1;2881;82;0;*
48880;1;2884;82;0;*
48881;1;2906;82;0;*
48882;1;2908;82;0;*
48883;1;2894;81;0;*
48884;1;2891;81;0;*
48885;1;2953;81;0;*
48886;1;2953;81;0;*
48887;1;2905;80;0;*
48888;1;2909;80;0;*
48889;1;2916;80;0;*
48890;1;2918;80;0;*
48891;473;1810;21;0;*
48892;473;1813;21;0;*
48893;473;1854;19;0;*
48894;473;1833;19;0;*
48895;2;2403;61;0;*
48896;2;2425;61;0;*
48897;10;2967;99;0;*
48898;10;2923;99;0;*
48899;10;2914;99;0;*
48900;10;2919;98;0;*
48901;10;2938;98;0;*
48902;10;2918;98;0;*
48903;10;2976;97;0;*
48904;10;2911;97;0;*
48905;10;2923;97;0;*
48906;10;2647;97;0;*
48907;10;2771;97;0;*
48908;10;2717;97;0;*
48909;10;3011;97;0;*
48910;10;2921;96;0;*
48911;10;2976;96;0;*
48912;10;2894;96;0;*
48913;10;2959;96;0;*
48914;10;2906;96;0;*
48915;10;2834;96;0;*
48916;10;2909;96;0;*
48917;10;2888;96;0;*
48918;10;2921;96;0;*
48919;10;2925;95;0;*
48920;10;2919;95;0;*
48921;10;2944;95;0;*
48922;10;2923;95;0;*
48923;10;2924;95;0;*
48924;10;2899;94;0;*
48925;10;2918;94;0;*
48926;19;2878;94;0;*
48927;10;2965;94;0;*
48928;10;2890;93;0;*
48929;10;2961;92;0;*
48930;10;2864;92;0;*
48931;19;3008;92;0;*
48932;10;2955;92;0;*
48933;10;2970;91;0;*
48934;10;2945;91;0;*
48935;10;3014;91;0;*
48936;10;2867;90;0;*
48937;10;2879;90;0;*
48938;10;2952;90;0;*
48939;10;2399;90;0;*
48940;10;2660;89;0;*
48941;285;2246;54;0;*
48942;285;2259;54;0;*
48943;259;2702;52;0;*
48944;259;2713;52;0;*
48945;259;2418;52;0;*
48946;259;2422;52;0;*
48947;259;2470;52;0;*
48948;259;2513;52;0;*
48949;285;2215;100;0;*
48950;285;2162;31;0;*
48951;285;2135;31;0;*
48952;259;2181;95;0;*
48953;259;2198;95;0;*
48954;259;2195;94;0;*
48955;259;2198;94;0;*
48956;259;2212;94;0;*
48957;259;2206;94;0;*
48958;259;2213;93;0;*
48959;259;2262;93;0;*
48960;473;1893;24;0;*
48961;285;2415;47;0;*
48962;285;2299;47;0;*
48963;285;2321;47;0;*
48964;285;2311;47;0;*
48965;285;2319;46;0;*
48966;285;2327;46;0;*
48967;285;2458;45;0;*
48968;285;2488;45;0;*
48969;285;2383;45;0;*
48970;2;2746;34;0;*
48971;2;2754;34;0;*
48972;2;2675;20;0;*
48973;2;2716;20;0;*
48974;285;2109;94;0;*
48975;285;2108;92;0;*
48976;285;2147;92;0;*
48977;260;1983;39;0;*
48978;260;2027;38;0;*
48979;285;2696;20;0;*
48980;285;2657;20;0;*
48981;285;2677;20;0;*
48982;234;2573;14;0;*
48983;234;2516;14;0;*
48984;234;2525;14;0;*
48985;234;2529;14;0;*
48986;234;2523;13;0;*
48987;234;2523;13;0;*
48988;234;2502;13;0;*
48989;234;2513;13;0;*
48990;234;2513;13;0;*
48991;234;2507;13;0;*
48992;234;2506;13;0;*
48993;234;2507;13;0;*
48994;234;2482;13;0;*
48995;234;2483;13;0;*
48996;234;2184;13;0;*
48997;234;2166;13;0;*
48998;234;2262;14;0;*
48999;234;2264;15;0;*
49000;234;2283;16;0;*
49001;234;2303;16;0;*
49002;234;2317;18;0;*
49003;234;2314;18;0;*
49004;234;2356;20;0;*
49005;234;2357;20;0;*
49006;234;2355;21;0;*
49007;234;2356;21;0;*
49008;234;2362;21;0;*
49009;234;2364;21;0;*
49010;234;2372;22;0;*
49011;234;2373;22;0;*
49012;234;2379;23;0;*
49013;234;2382;23;0;*
49014;234;2394;23;0;*
49015;234;2395;23;0;*
49016;234;2394;24;0;*
49017;234;2395;24;0;*
49018;234;2363;24;0;*
49019;234;2358;24;0;*
49020;234;2301;25;0;*
49021;234;2305;25;0;*
49022;234;2325;26;0;*
49023;234;2327;26;0;*
49024;234;2338;26;0;*
49025;234;2338;26;0;*
49026;234;2318;30;0;*
49027;234;2320;30;0;*
49028;234;2343;36;0;*
49029;234;2340;36;0;*
49030;285;2065;13;0;*
49031;234;2340;37;0;*
49032;234;2342;37;0;*
49033;234;2347;37;0;*
49034;234;2343;37;0;*
49035;234;2350;38;0;*
49036;234;2351;38;0;*
49037;234;2337;44;0;*
49038;234;2340;44;0;*
49039;234;2475;45;0;*
49040;234;2478;45;0;*
49041;234;2299;46;0;*
49042;234;2310;46;0;*
49043;234;2271;46;0;*
49044;234;2271;46;0;*
49045;234;2216;47;0;*
49046;234;2217;47;0;*
49047;234;2256;47;0;*
49048;234;2257;47;0;*
49049;234;2100;47;0;*
49050;234;2101;47;0;*
49051;234;2277;48;0;*
49052;234;2293;48;0;*
49053;234;2247;48;0;*
49054;234;2243;48;0;*
49055;234;2265;49;0;*
49056;234;2267;49;0;*
49057;234;2290;50;0;*
49058;234;2292;50;0;*
49059;285;2343;9;0;*
49060;234;2348;55;0;*
49061;234;2349;55;0;*
49062;234;2349;59;0;*
49063;234;2352;59;0;*
49064;234;2295;59;0;*
49065;234;2297;59;0;*
49066;234;2301;60;0;*
49067;234;2302;60;0;*
49068;234;2347;63;0;*
49069;234;2351;63;0;*
49070;234;2385;67;0;*
49071;234;2388;67;0;*
49072;234;2432;74;0;*
49073;234;2435;74;0;*
49074;234;2408;77;0;*
49075;234;2410;77;0;*
49076;234;2407;77;0;*
49077;234;2410;77;0;*
49078;234;2400;78;0;*
49079;234;2402;78;0;*
49080;234;2462;80;0;*
49081;234;2444;80;0;*
49082;234;2461;84;0;*
49083;234;2465;85;0;*
49084;234;2447;86;0;*
49085;234;2448;86;0;*
49086;234;2459;86;0;*
49087;234;2456;86;0;*
49088;234;2450;87;0;*
49089;234;2451;87;0;*
49090;234;2454;89;0;*
49091;234;2445;89;0;*
49092;234;2509;94;0;*
49093;234;2507;94;0;*
49094;234;2497;96;0;*
49095;234;2499;96;0;*
49096;234;2478;97;0;*
49097;234;2479;97;0;*
49098;234;2451;98;0;*
49099;234;2452;98;0;*
49100;234;2315;99;0;*
49101;234;2319;99;0;*
49102;234;2285;100;0;*
49103;234;2284;100;0;*
49104;234;2256;100;0;*
49105;234;2257;100;0;*
49106;234;2180;100;0;*
49107;234;2182;100;0;*
49108;234;2262;100;0;*
49109;234;2259;100;0;*
49110;234;2303;100;0;*
49111;234;2294;100;0;*
49112;234;2337;100;0;*
49113;234;2340;100;0;*
49114;234;2344;100;0;*
49115;234;2346;100;0;*
49116;234;2425;100;0;*
49117;234;2421;100;0;*
49118;234;2378;100;0;*
49119;234;2380;100;0;*
49120;234;2391;100;0;*
49121;234;2392;100;0;*
49122;234;2379;100;0;*
49123;234;2381;100;0;*
49124;234;2377;100;0;*
49125;234;2380;100;0;*
49126;234;2369;100;0;*
49127;234;2370;100;0;*
49128;234;2359;100;0;*
49129;234;2361;100;0;*
49130;234;2368;100;0;*
49131;234;2367;100;0;*
49132;234;2379;100;0;*
49133;234;2380;100;0;*
49134;234;2368;100;0;*
49135;234;2369;100;0;*
49136;234;2367;100;0;*
49137;234;2368;100;0;*
49138;234;2380;100;0;*
49139;234;2382;100;0;*
49140;234;2391;100;0;*
49141;234;2388;100;0;*
49142;234;2386;100;0;*
49143;234;2388;100;0;*
49144;234;2414;100;0;*
49145;234;2415;100;0;*
49146;234;2399;100;0;*
49147;234;2401;100;0;*
49148;234;2395;100;0;*
49149;234;2394;100;0;*
49150;234;2282;100;0;*
49151;234;2284;100;0;*
49152;234;2317;100;0;*
49153;234;2318;100;0;*
49154;234;2313;100;0;*
49155;234;2316;100;0;*
49156;234;2326;100;0;*
49157;234;2326;100;0;*
49158;234;2328;100;0;*
49159;234;2325;100;0;*
49160;234;2310;100;0;*
49161;234;2313;100;0;*
49162;234;2337;100;0;*
49163;234;2339;100;0;*
49164;234;2321;100;0;*
49165;234;2322;100;0;*
49166;234;2344;100;0;*
49167;234;2342;100;0;*
49168;234;2346;100;0;*
49169;234;2349;100;0;*
49170;234;2342;100;0;*
49171;234;2344;100;0;*
49172;234;2341;100;0;*
49173;234;2346;100;0;*
49174;234;2375;100;0;*
49175;234;2377;100;0;*
49176;234;2376;100;0;*
49177;234;2377;100;0;*
49178;234;2386;100;0;*
49179;234;2384;100;0;*
49180;234;2401;100;0;*
49181;234;2402;100;0;*
49182;234;2390;100;0;*
49183;234;2392;100;0;*
49184;234;2396;100;0;*
49185;234;2394;100;0;*
49186;234;2418;100;0;*
49187;234;2416;100;0;*
49188;234;2404;100;0;*
49189;234;2401;100;0;*
49190;234;2373;100;0;*
49191;234;2372;100;0;*
49192;234;2380;100;0;*
49193;234;2382;100;0;*
49194;234;2377;100;0;*
49195;234;2378;100;0;*
49196;234;2385;100;0;*
49197;234;2386;100;0;*
49198;234;2388;100;0;*
49199;234;2389;100;0;*
49200;234;2360;100;0;*
49201;234;2361;100;0;*
49202;234;2418;100;0;*
49203;234;2414;100;0;*
49204;234;2422;100;0;*
49205;234;2424;100;0;*
49206;234;2454;100;0;*
49207;234;2454;100;0;*
49208;234;2440;100;0;*
49209;234;2442;100;0;*
49210;234;2439;100;0;*
49211;234;2438;100;0;*
49212;234;2445;100;0;*
49213;234;2443;100;0;*
49214;234;2454;100;0;*
49215;234;2456;100;0;*
49216;234;2444;100;0;*
49217;234;2446;100;0;*
49218;234;2440;100;0;*
49219;234;2441;100;0;*
49220;234;2427;100;0;*
49221;234;2428;100;0;*
49222;234;2441;100;0;*
49223;234;2437;100;0;*
49224;234;2461;100;0;*
49225;234;2463;100;0;*
49226;234;2439;100;0;*
49227;234;2437;100;0;*
49228;234;2459;100;0;*
49229;234;2460;100;0;*
49230;234;2445;100;0;*
49231;234;2447;100;0;*
49232;234;2452;100;0;*
49233;234;2450;100;0;*
49234;234;2449;100;0;*
49235;234;2451;100;0;*
49236;234;2469;100;0;*
49237;234;2470;100;0;*
49238;234;2479;100;0;*
49239;234;2480;100;0;*
49240;234;2514;100;0;*
49241;234;2512;100;0;*
49242;234;2510;100;0;*
49243;234;2508;100;0;*
49244;234;2487;100;0;*
49245;234;2483;100;0;*
49246;234;2483;100;0;*
49247;234;2486;100;0;*
49248;234;2462;100;0;*
49249;234;2459;100;0;*
49250;234;2466;100;0;*
49251;234;2465;100;0;*
49252;234;2455;100;0;*
49253;234;2457;100;0;*
49254;234;2464;100;0;*
49255;234;2466;100;0;*
49256;234;2480;100;0;*
49257;234;2482;100;0;*
49258;234;2334;100;0;*
49259;234;2330;100;0;*
49260;234;2263;100;0;*
49261;234;2261;100;0;*
49262;234;2356;100;0;*
49263;234;2356;100;0;*
49264;234;2523;99;0;*
49265;234;2526;99;0;*
49266;234;2567;99;0;*
49267;234;2568;99;0;*
49268;285;2144;92;0;*
49269;285;2134;88;0;*
49270;285;2156;88;0;*
49271;285;2204;77;0;*
49272;10;2896;68;0;*
49273;10;2901;68;0;*
49274;10;2921;68;0;*
49275;285;2026;75;0;*
49276;285;2064;75;0;*
49277;10;2899;68;0;*
49278;10;2880;68;0;*
49279;10;2915;68;0;*
49280;10;2920;68;0;*
49281;10;2921;68;0;*
49282;10;2971;68;0;*
49283;10;2892;67;0;*
49284;10;2897;67;0;*
49285;10;2892;67;0;*
49286;10;2874;67;0;*
49287;10;2868;67;0;*
49288;10;2873;67;0;*
49289;10;2876;67;0;*
49290;10;2852;67;0;*
49291;10;2858;67;0;*
49292;10;2870;67;0;*
49293;10;2859;67;0;*
49294;10;2854;67;0;*
49295;10;2833;67;0;*
49296;10;2837;67;0;*
49297;10;2846;67;0;*
49298;10;2848;67;0;*
49299;10;2886;66;0;*
49300;10;2946;66;0;*
49301;10;3000;66;0;*
49302;10;2955;66;0;*
49303;10;2943;65;0;*
49304;10;2661;65;0;*
49305;10;2716;65;0;*
49306;10;2919;65;0;*
49307;10;2940;65;0;*
49308;10;2935;65;0;*
49309;10;2885;65;0;*
49310;10;2894;64;0;*
49311;10;2907;64;0;*
49312;10;2921;63;0;*
49313;10;2922;63;0;*
49314;10;2908;63;0;*
49315;10;2933;63;0;*
49316;10;2931;63;0;*
49317;10;2877;63;0;*
49318;10;2901;63;0;*
49319;10;2982;63;0;*
49320;10;2958;63;0;*
49321;10;2450;62;0;*
49322;10;2510;62;0;*
49323;10;2639;62;0;*
49324;10;2640;62;0;*
49325;10;2793;62;0;*
49326;10;2768;62;0;*
49327;10;2776;62;0;*
49328;10;2826;61;0;*
49329;10;2848;61;0;*
49330;10;2921;61;0;*
49331;10;2934;61;0;*
49332;10;2926;61;0;*
49333;10;2915;61;0;*
49334;10;2897;61;0;*
49335;10;2901;61;0;*
49336;10;2879;61;0;*
49337;10;2874;61;0;*
49338;10;2860;61;0;*
49339;10;2871;61;0;*
49340;10;2871;61;0;*
49341;10;2794;60;0;*
49342;10;2798;60;0;*
49343;10;2814;60;0;*
49344;10;2830;60;0;*
49345;10;2810;60;0;*
49346;10;2818;60;0;*
49347;10;2848;59;0;*
49348;10;2832;59;0;*
49349;10;2839;59;0;*
49350;10;2844;59;0;*
49351;10;2833;59;0;*
49352;10;2833;59;0;*
49353;10;2803;59;0;*
49354;10;2822;59;0;*
49355;10;2806;59;0;*
49356;10;2863;58;0;*
49357;10;2846;58;0;*
49358;10;2852;58;0;*
49359;10;2849;58;0;*
49360;10;2871;58;0;*
49361;10;2876;58;0;*
49362;10;2839;58;0;*
49363;10;2849;58;0;*
49364;10;2843;58;0;*
49365;10;2838;58;0;*
49366;10;2887;58;0;*
49367;10;2875;57;0;*
49368;10;2866;57;0;*
49369;10;2838;57;0;*
49370;10;2900;57;0;*
49371;10;2960;57;0;*
49372;10;2974;56;0;*
49373;10;2863;56;0;*
49374;10;2893;56;0;*
49375;10;2920;56;0;*
49376;10;2872;56;0;*
49377;10;2968;56;0;*
49378;10;2929;56;0;*
49379;10;2969;56;0;*
49380;10;2902;56;0;*
49381;10;2896;56;0;*
49382;10;2887;56;0;*
49383;10;2885;56;0;*
49384;10;2929;55;0;*
49385;10;2988;54;0;*
49386;10;2924;54;0;*
49387;10;2923;53;0;*
49388;10;2876;53;0;*
49389;10;2851;53;0;*
49390;10;2869;53;0;*
49391;66;1549;40;0;*
49392;66;1555;40;0;*
49393;10;2819;53;0;*
49394;66;1585;40;0;*
49395;66;1588;40;0;*
49396;10;2797;53;0;*
49397;66;1585;40;0;*
49398;66;1587;40;0;*
49399;10;2904;53;0;*
49400;66;1572;40;0;*
49401;66;1573;40;0;*
49402;10;2853;53;0;*
49403;66;1575;40;0;*
49404;66;1577;40;0;*
49405;10;2839;53;0;*
49406;66;1571;40;0;*
49407;66;1572;40;0;*
49408;10;2846;53;0;*
49409;66;1584;40;0;*
49410;10;2857;53;0;*
49411;10;2826;53;0;*
49412;10;2863;53;0;*
49413;10;2875;53;0;*
49414;10;2861;53;0;*
49415;10;2860;53;0;*
49416;10;2861;53;0;*
49417;10;2856;53;0;*
49418;10;2851;53;0;*
49419;10;2865;53;0;*
49420;10;2860;53;0;*
49421;10;2789;53;0;*
49422;10;2945;52;0;*
49423;10;2903;52;0;*
49424;10;2924;52;0;*
49425;10;2865;52;0;*
49426;10;2903;52;0;*
49427;10;2886;52;0;*
49428;66;1272;39;0;*
49429;66;1275;39;0;*
49430;10;2875;52;0;*
49431;10;2842;52;0;*
49432;66;1343;38;0;*
49433;10;2856;51;0;*
49434;10;2925;51;0;*
49435;10;2883;51;0;*
49436;66;1351;38;0;*
49437;10;2878;51;0;*
49438;473;1860;95;0;*
49439;10;2904;51;0;*
49440;10;2851;51;0;*
49441;473;1863;94;0;*
49442;473;1802;94;0;*
49443;10;2939;51;0;*
49444;10;2935;51;0;*
49445;10;2924;51;0;*
49446;473;1818;93;0;*
49447;473;1824;93;0;*
49448;10;2942;51;0;*
49449;10;2903;51;0;*
49450;10;2959;51;0;*
49451;473;1918;93;0;*
49452;473;1915;93;0;*
49453;10;2831;50;0;*
49454;10;2885;50;0;*
49455;10;2916;50;0;*
49456;10;2897;50;0;*
49457;473;1798;93;0;*
49458;473;1794;93;0;*
49459;10;2875;50;0;*
49460;10;2879;50;0;*
49461;10;2892;50;0;*
49462;473;1831;93;0;*
