securityId,macId,unknownSources,developerOptions,secure,rooted,debugging,timestamp
52725,66,0,0,1,0,NULL,*
52726,66,0,0,1,0,NULL,*
52727,66,0,0,1,0,NULL,*
52728,66,0,0,1,0,NULL,*
52729,66,0,0,1,0,NULL,*
52730,66,0,0,1,0,NULL,*
52731,66,0,0,1,0,NULL,*
52732,66,0,0,1,0,NULL,*
52733,66,0,0,1,0,NULL,*
52734,66,0,0,1,0,NULL,*
52735,66,0,0,1,0,NULL,*
52736,66,0,0,1,0,NULL,*
52737,66,0,0,1,0,NULL,*
52738,66,0,0,1,0,NULL,*
52739,66,0,0,1,0,NULL,*
52740,66,0,0,1,0,NULL,*
52741,66,0,0,1,0,NULL,*
52742,66,0,0,1,0,NULL,*
52743,66,0,0,1,0,NULL,*
52744,66,0,0,1,0,NULL,*
52745,66,0,0,1,0,NULL,*
52746,66,0,0,1,0,NULL,*
52747,66,0,0,1,0,NULL,*
52748,66,0,0,1,0,NULL,*
52749,66,0,0,1,0,NULL,*
52750,66,0,0,1,0,NULL,*
52751,66,0,0,1,0,NULL,*
52752,66,0,0,1,0,NULL,*
52753,66,0,0,1,0,NULL,*
52754,66,0,0,1,0,NULL,*
52755,66,0,0,1,0,NULL,*
52756,66,0,0,1,0,NULL,*
52757,66,0,0,1,0,NULL,*
52758,66,0,0,1,0,NULL,*
52759,66,0,0,1,0,NULL,*
52760,66,0,0,1,0,NULL,*
52761,66,0,0,1,0,NULL,*
52762,66,0,0,1,0,NULL,*
52763,66,0,0,1,0,NULL,*
52764,66,0,0,1,0,NULL,*
52765,66,0,0,1,0,NULL,*
52766,66,0,0,1,0,NULL,*
52767,66,0,0,1,0,NULL,*
52768,66,0,0,1,0,NULL,*
52769,66,0,0,1,0,NULL,*
52770,66,0,0,1,0,NULL,*
52771,66,0,0,1,0,NULL,*
52772,66,0,0,1,0,NULL,*
52773,66,0,0,1,0,NULL,*
52774,66,0,0,1,0,NULL,*
52775,66,0,0,1,0,NULL,*
52776,66,0,0,1,0,NULL,*
52777,66,0,0,1,0,NULL,*
52778,66,0,0,1,0,NULL,*
52779,66,0,0,1,0,NULL,*
52780,66,0,0,1,0,NULL,*
52781,66,0,0,1,0,NULL,*
52782,66,0,0,1,0,NULL,*
52783,66,0,0,1,0,NULL,*
52784,66,0,0,1,0,NULL,*
52785,66,0,0,1,0,NULL,*
52786,66,0,0,1,0,NULL,*
52787,66,0,0,1,0,NULL,*
52788,66,0,0,1,0,NULL,*
52789,66,0,0,1,0,NULL,*
52790,66,0,0,1,0,NULL,*
52791,66,0,0,1,0,NULL,*
52792,66,0,0,1,0,NULL,*
52793,66,0,0,1,0,NULL,*
52794,66,0,0,1,0,NULL,*
52795,66,0,0,1,0,NULL,*
52796,66,0,0,1,0,NULL,*
52797,66,0,0,1,0,NULL,*
52798,66,0,0,1,0,NULL,*
52799,66,0,0,1,0,NULL,*
52800,66,0,0,1,0,NULL,*
52801,66,0,0,1,0,NULL,*
52802,66,0,0,1,0,NULL,*
52803,66,0,0,1,0,NULL,*
52804,66,0,0,1,0,NULL,*
52805,66,0,0,1,0,NULL,*
52806,66,0,0,1,0,NULL,*
52807,66,0,0,1,0,NULL,*
52808,66,0,0,1,0,NULL,*
52809,66,0,0,1,0,NULL,*
52810,66,0,0,1,0,NULL,*
52811,66,0,0,1,0,NULL,*
52812,66,0,0,1,0,NULL,*
52813,66,0,0,1,0,NULL,*
52814,66,0,0,1,0,NULL,*
52815,66,0,0,1,0,NULL,*
52816,66,0,0,1,0,NULL,*
52817,66,0,0,1,0,NULL,*
52818,66,0,0,1,0,NULL,*
52819,66,0,0,1,0,NULL,*
52820,66,0,0,1,0,NULL,*
52821,66,0,0,1,0,NULL,*
52822,66,0,0,1,0,NULL,*
52823,66,0,0,1,0,NULL,*
52824,66,0,0,1,0,NULL,*
52825,66,0,0,1,0,NULL,*
52826,66,0,0,1,0,NULL,*
52827,66,0,0,1,0,NULL,*
52828,66,0,0,1,0,NULL,*
52829,66,0,0,1,0,NULL,*
52830,66,0,0,1,0,NULL,*
52831,66,0,0,1,0,NULL,*
52832,66,0,0,1,0,NULL,*
52833,66,0,0,1,0,NULL,*
52834,66,0,0,1,0,NULL,*
52835,66,0,0,1,0,NULL,*
52836,66,0,0,1,0,NULL,*
52837,66,0,0,1,0,NULL,*
52838,66,0,0,1,0,NULL,*
52839,66,0,0,1,0,NULL,*
52840,66,0,0,1,0,NULL,*
52841,66,0,0,1,0,NULL,*
52842,66,0,0,1,0,NULL,*
52843,66,0,0,1,0,NULL,*
52844,66,0,0,1,0,NULL,*
52845,66,0,0,1,0,NULL,*
52846,66,0,0,1,0,NULL,*
52847,66,0,0,1,0,NULL,*
52848,66,0,0,1,0,NULL,*
52849,66,0,0,1,0,NULL,*
52850,66,0,0,1,0,NULL,*
52851,66,0,0,1,0,NULL,*
52852,66,0,0,1,0,NULL,*
52853,66,0,0,1,0,NULL,*
52854,66,0,0,1,0,NULL,*
52855,66,0,0,1,0,NULL,*
52856,66,0,0,1,0,NULL,*
52857,66,0,0,1,0,NULL,*
52858,66,0,0,1,0,NULL,*
52859,66,0,0,1,0,NULL,*
52860,66,0,0,1,0,NULL,*
52861,66,0,0,1,0,NULL,*
52862,66,0,0,1,0,NULL,*
52863,66,0,0,1,0,NULL,*
52864,66,0,0,1,0,NULL,*
52865,66,0,0,1,0,NULL,*
52866,66,0,0,1,0,NULL,*
52867,66,0,0,1,0,NULL,*
52868,66,0,0,1,0,NULL,*
52869,66,0,0,1,0,NULL,*
52870,66,0,0,1,0,NULL,*
52871,66,0,0,1,0,NULL,*
52872,66,0,0,1,0,NULL,*
52873,66,0,0,1,0,NULL,*
52874,66,0,0,1,0,NULL,*
52875,66,0,0,1,0,NULL,*
52876,66,0,0,1,0,NULL,*
52877,66,0,0,1,0,NULL,*
52878,66,0,0,1,0,NULL,*
52879,66,0,0,1,0,NULL,*
52880,66,0,0,1,0,NULL,*
52881,66,0,0,1,0,NULL,*
52882,66,0,0,1,0,NULL,*
52883,66,0,0,1,0,NULL,*
52884,66,0,0,1,0,NULL,*
52885,66,0,0,1,0,NULL,*
52886,66,0,0,1,0,NULL,*
52887,66,0,0,1,0,NULL,*
52888,66,0,0,1,0,NULL,*
52889,66,0,0,1,0,NULL,*
52890,66,0,0,1,0,NULL,*
52891,66,0,0,1,0,NULL,*
52892,66,0,0,1,0,NULL,*
52893,66,0,0,1,0,NULL,*
52894,66,0,0,1,0,NULL,*
52895,66,0,0,1,0,NULL,*
52896,66,0,0,1,0,NULL,*
52897,66,0,0,1,0,NULL,*
52898,66,0,0,1,0,NULL,*
52899,66,0,0,1,0,NULL,*
52900,66,0,0,1,0,NULL,*
52901,66,0,0,1,0,NULL,*
52902,66,0,0,1,0,NULL,*
52903,66,0,0,1,0,NULL,*
52904,66,0,0,1,0,NULL,*
52905,66,0,0,1,0,NULL,*
52906,66,0,0,1,0,NULL,*
52907,66,0,0,1,0,NULL,*
52908,66,0,0,1,0,NULL,*
52909,66,0,0,1,0,NULL,*
52910,66,0,0,1,0,NULL,*
52911,66,0,0,1,0,NULL,*
52912,66,0,0,1,0,NULL,*
52913,66,0,0,1,0,NULL,*
52914,66,0,0,1,0,NULL,*
52915,66,0,0,1,0,NULL,*
52916,66,0,0,1,0,NULL,*
52917,66,0,0,1,0,NULL,*
52918,66,0,0,1,0,NULL,*
52919,66,0,0,1,0,NULL,*
52920,66,0,0,1,0,NULL,*
52921,66,0,0,1,0,NULL,*
52922,66,0,0,1,0,NULL,*
52923,66,0,0,1,0,NULL,*
52924,66,0,0,1,0,NULL,*
52925,66,0,0,1,0,NULL,*
52926,66,0,0,1,0,NULL,*
52927,66,0,0,1,0,NULL,*
52928,66,0,0,1,0,NULL,*
52929,66,0,0,1,0,NULL,*
52930,66,0,0,1,0,NULL,*
52931,66,0,0,1,0,NULL,*
52932,66,0,0,1,0,NULL,*
52933,66,0,0,1,0,NULL,*
52934,66,0,0,1,0,NULL,*
52935,66,0,0,1,0,NULL,*
52936,66,0,0,1,0,NULL,*
52937,66,0,0,1,0,NULL,*
52938,66,0,0,1,0,NULL,*
52939,66,0,0,1,0,NULL,*
52940,66,0,0,1,0,NULL,*
52941,66,0,0,1,0,NULL,*
52942,66,0,0,1,0,NULL,*
52943,66,0,0,1,0,NULL,*
52944,66,0,0,1,0,NULL,*
52945,66,0,0,1,0,NULL,*
52946,66,0,0,1,0,NULL,*
52947,66,0,0,1,0,NULL,*
52948,66,0,0,1,0,NULL,*
52949,66,0,0,1,0,NULL,*
52950,66,0,0,1,0,NULL,*
52951,66,0,0,1,0,NULL,*
52952,66,0,0,1,0,NULL,*
52953,66,0,0,1,0,NULL,*
52954,66,0,0,1,0,NULL,*
52955,66,0,0,1,0,NULL,*
52956,66,0,0,1,0,NULL,*
52957,66,0,0,1,0,NULL,*
52958,66,0,0,1,0,NULL,*
52959,66,0,0,1,0,NULL,*
52960,66,0,0,1,0,NULL,*
52961,66,0,0,1,0,NULL,*
52962,66,0,0,1,0,NULL,*
52963,66,0,0,1,0,NULL,*
52964,66,0,0,1,0,NULL,*
52965,66,0,0,1,0,NULL,*
52966,66,0,0,1,0,NULL,*
52967,66,0,0,1,0,NULL,*
52968,66,0,0,1,0,NULL,*
52969,66,0,0,1,0,NULL,*
52970,66,0,0,1,0,NULL,*
52971,66,0,0,1,0,NULL,*
52972,66,0,0,1,0,NULL,*
52973,66,0,0,1,0,NULL,*
52974,66,0,0,1,0,NULL,*
52975,66,0,0,1,0,NULL,*
52976,66,0,0,1,0,NULL,*
52977,66,0,0,1,0,NULL,*
52978,66,0,0,1,0,NULL,*
52979,66,0,0,1,0,NULL,*
52980,66,0,0,1,0,NULL,*
52981,66,0,0,1,0,NULL,*
52982,66,0,0,1,0,NULL,*
52983,66,0,0,1,0,NULL,*
52984,66,0,0,1,0,NULL,*
52985,66,0,0,1,0,NULL,*
52986,66,0,0,1,0,NULL,*
52987,66,0,0,1,0,NULL,*
52988,66,0,0,1,0,NULL,*
52989,66,0,0,1,0,NULL,*
52990,66,0,0,1,0,NULL,*
52991,66,0,0,1,0,NULL,*
52992,66,0,0,1,0,NULL,*
52993,66,0,0,1,0,NULL,*
52994,66,0,0,1,0,NULL,*
52995,66,0,0,1,0,NULL,*
52996,66,0,0,1,0,NULL,*
52997,66,0,0,1,0,NULL,*
52998,66,0,0,1,0,NULL,*
52999,66,0,0,1,0,NULL,*
53000,66,0,0,1,0,NULL,*
53001,66,0,0,1,0,NULL,*
53002,66,0,0,1,0,NULL,*
53003,66,0,0,1,0,NULL,*
53004,66,0,0,1,0,NULL,*
53005,66,0,0,1,0,NULL,*
53006,66,0,0,1,0,NULL,*
53007,66,0,0,1,0,NULL,*
53008,66,0,0,1,0,NULL,*
53009,66,0,0,1,0,NULL,*
53010,66,0,0,1,0,NULL,*
53011,66,0,0,1,0,NULL,*
53012,66,0,0,1,0,NULL,*
53013,66,0,0,1,0,NULL,*
53014,66,0,0,1,0,NULL,*
53015,66,0,0,1,0,NULL,*
53016,66,0,0,1,0,NULL,*
53017,66,0,0,1,0,NULL,*
53018,66,0,0,1,0,NULL,*
53019,66,0,0,1,0,NULL,*
53020,66,0,0,1,0,NULL,*
53021,66,0,0,1,0,NULL,*
53022,66,0,0,1,0,NULL,*
53023,66,0,0,1,0,NULL,*
53024,66,0,0,1,0,NULL,*
53025,66,0,0,1,0,NULL,*
53026,66,0,0,1,0,NULL,*
53027,66,0,0,1,0,NULL,*
53028,66,0,0,1,0,NULL,*
53029,66,0,0,1,0,NULL,*
53030,66,0,0,1,0,NULL,*
53031,66,0,0,1,0,NULL,*
53032,66,0,0,1,0,NULL,*
53033,66,0,0,1,0,NULL,*
53034,66,0,0,1,0,NULL,*
53035,66,0,0,1,0,NULL,*
53036,66,0,0,1,0,NULL,*
53037,66,0,0,1,0,NULL,*
53038,66,0,0,1,0,NULL,*
53039,66,0,0,1,0,NULL,*
53040,66,0,0,1,0,NULL,*
53041,66,0,0,1,0,NULL,*
53042,66,0,0,1,0,NULL,*
53043,66,0,0,1,0,NULL,*
53044,66,0,0,1,0,NULL,*
53045,66,0,0,1,0,NULL,*
53046,66,0,0,1,0,NULL,*
53047,66,0,0,1,0,NULL,*
53048,66,0,0,1,0,NULL,*
53049,66,0,0,1,0,NULL,*
53050,66,0,0,1,0,NULL,*
53051,66,0,0,1,0,NULL,*
53052,66,0,0,1,0,NULL,*
53053,66,0,0,1,0,NULL,*
53054,66,0,0,1,0,NULL,*
53055,66,0,0,1,0,NULL,*
53056,66,0,0,1,0,NULL,*
53057,66,0,0,1,0,NULL,*
53058,66,0,0,1,0,NULL,*
53059,66,0,0,1,0,NULL,*
53060,66,0,0,1,0,NULL,*
53061,66,0,0,1,0,NULL,*
53062,66,0,0,1,0,NULL,*
53063,66,0,0,1,0,NULL,*
53064,66,0,0,1,0,NULL,*
53065,66,0,0,1,0,NULL,*
53066,66,0,0,1,0,NULL,*
53067,66,0,0,1,0,NULL,*
53068,66,0,0,1,0,NULL,*
53069,66,0,0,1,0,NULL,*
53070,66,0,0,1,0,NULL,*
53071,66,0,0,1,0,NULL,*
53072,66,0,0,1,0,NULL,*
53073,66,0,0,1,0,NULL,*
53074,66,0,0,1,0,NULL,*
53075,66,0,0,1,0,NULL,*
53076,66,0,0,1,0,NULL,*
53077,66,0,0,1,0,NULL,*
53078,66,0,0,1,0,NULL,*
53079,66,0,0,1,0,NULL,*
53080,66,0,0,1,0,NULL,*
53081,66,0,0,1,0,NULL,*
53082,66,0,0,1,0,NULL,*
53083,66,0,0,1,0,NULL,*
53084,66,0,0,1,0,NULL,*
53085,66,0,0,1,0,NULL,*
53086,66,0,0,1,0,NULL,*
53087,66,0,0,1,0,NULL,*
53088,66,0,0,1,0,NULL,*
53089,66,0,0,1,0,NULL,*
53090,66,0,0,1,0,NULL,*
53091,66,0,0,1,0,NULL,*
53092,66,0,0,1,0,NULL,*
53093,66,0,0,1,0,NULL,*
53094,66,0,0,1,0,NULL,*
53095,66,0,0,1,0,NULL,*
53096,66,0,0,1,0,NULL,*
53097,66,0,0,1,0,NULL,*
53098,66,0,0,1,0,NULL,*
53099,66,0,0,1,0,NULL,*
53100,66,0,0,1,0,NULL,*
53101,66,0,0,1,0,NULL,*
53102,66,0,0,1,0,NULL,*
53103,66,0,0,1,0,NULL,*
53104,66,0,0,1,0,NULL,*
53105,66,0,0,1,0,NULL,*
53106,66,0,0,1,0,NULL,*
53107,66,0,0,1,0,NULL,*
53108,66,0,0,1,0,NULL,*
53109,66,0,0,1,0,NULL,*
53110,66,0,0,1,0,NULL,*
53111,66,0,0,1,0,NULL,*
53112,66,0,0,1,0,NULL,*
53113,66,0,0,1,0,NULL,*
53114,66,0,0,1,0,NULL,*
53115,66,0,0,1,0,NULL,*
53116,66,0,0,1,0,NULL,*
53117,66,0,0,1,0,NULL,*
53118,66,0,0,1,0,NULL,*
53119,66,0,0,1,0,NULL,*
53120,66,0,0,1,0,NULL,*
53121,66,0,0,1,0,NULL,*
53122,66,0,0,1,0,NULL,*
53123,66,0,0,1,0,NULL,*
53124,66,0,0,1,0,NULL,*
53125,66,0,0,1,0,NULL,*
53126,66,0,0,1,0,NULL,*
53127,66,0,0,1,0,NULL,*
53128,66,0,0,1,0,NULL,*
53129,66,0,0,1,0,NULL,*
53130,66,0,0,1,0,NULL,*
53131,66,0,0,1,0,NULL,*
53132,66,0,0,1,0,NULL,*
53133,66,0,0,1,0,NULL,*
53134,66,0,0,1,0,NULL,*
53135,66,0,0,1,0,NULL,*
53136,66,0,0,1,0,NULL,*
53137,66,0,0,1,0,NULL,*
53138,66,0,0,1,0,NULL,*
53139,66,0,0,1,0,NULL,*
53140,66,0,0,1,0,NULL,*
53141,66,0,0,1,0,NULL,*
53142,66,0,0,1,0,NULL,*
53143,66,0,0,1,0,NULL,*
53144,66,0,0,1,0,NULL,*
53145,66,0,0,1,0,NULL,*
53146,66,0,0,1,0,NULL,*
53147,66,0,0,1,0,NULL,*
53148,66,0,0,1,0,NULL,*
53149,66,0,0,1,0,NULL,*
53150,66,0,0,1,0,NULL,*
53151,66,0,0,1,0,NULL,*
53152,66,0,0,1,0,NULL,*
53153,66,0,0,1,0,NULL,*
53154,66,0,0,1,0,NULL,*
53155,66,0,0,1,0,NULL,*
53156,66,0,0,1,0,NULL,*
53157,66,0,0,1,0,NULL,*
53158,66,0,0,1,0,NULL,*
53159,66,0,0,1,0,NULL,*
53160,66,0,0,1,0,NULL,*
53161,66,0,0,1,0,NULL,*
53162,66,0,0,1,0,NULL,*
53163,66,0,0,1,0,NULL,*
53164,66,0,0,1,0,NULL,*
53165,66,0,0,1,0,NULL,*
53166,66,0,0,1,0,NULL,*
53167,66,0,0,1,0,NULL,*
53168,66,0,0,1,0,NULL,*
53169,66,0,0,1,0,NULL,*
53170,66,0,0,1,0,NULL,*
53171,66,0,0,1,0,NULL,*
53172,66,0,0,1,0,NULL,*
53173,66,0,0,1,0,NULL,*
53174,66,0,0,1,0,NULL,*
53175,66,0,0,1,0,NULL,*
53176,66,0,0,1,0,NULL,*
53177,66,0,0,1,0,NULL,*
53178,66,0,0,1,0,NULL,*
53179,66,0,0,1,0,NULL,*
53180,66,0,0,1,0,NULL,*
53181,66,0,0,1,0,NULL,*
53182,66,0,0,1,0,NULL,*
53183,66,0,0,1,0,NULL,*
53184,66,0,0,1,0,NULL,*
53185,66,0,0,1,0,NULL,*
53186,66,0,0,1,0,NULL,*
53187,66,0,0,1,0,NULL,*
53188,66,0,0,1,0,NULL,*
53189,66,0,0,1,0,NULL,*
53190,66,0,0,1,0,NULL,*
53191,66,0,0,1,0,NULL,*
53192,66,0,0,1,0,NULL,*
53193,66,0,0,1,0,NULL,*
53194,66,0,0,1,0,NULL,*
53195,66,0,0,1,0,NULL,*
53196,66,0,0,1,0,NULL,*
53197,66,0,0,1,0,NULL,*
53198,66,0,0,1,0,NULL,*
53199,66,0,0,1,0,NULL,*
53200,66,0,0,1,0,NULL,*
53201,66,0,0,1,0,NULL,*
53202,66,0,0,1,0,NULL,*
53203,66,0,0,1,0,NULL,*
53204,66,0,0,1,0,NULL,*
53205,66,0,0,1,0,NULL,*
53206,66,0,0,1,0,NULL,*
53207,66,0,0,1,0,NULL,*
53208,66,0,0,1,0,NULL,*
53209,66,0,0,1,0,NULL,*
53210,66,0,0,1,0,NULL,*
53211,66,0,0,1,0,NULL,*
53212,66,0,0,1,0,NULL,*
53213,66,0,0,1,0,NULL,*
53214,66,0,0,1,0,NULL,*
53215,66,0,0,1,0,NULL,*
53216,66,0,0,1,0,NULL,*
53217,66,0,0,1,0,NULL,*
53218,66,0,0,1,0,NULL,*
53219,66,0,0,1,0,NULL,*
53220,66,0,0,1,0,NULL,*
53221,66,0,0,1,0,NULL,*
53222,66,0,0,1,0,NULL,*
53223,66,0,0,1,0,NULL,*
53224,66,0,0,1,0,NULL,*
53225,66,0,0,1,0,NULL,*
53226,66,0,0,1,0,NULL,*
53227,66,0,0,1,0,NULL,*
53228,66,0,0,1,0,NULL,*
53229,66,0,0,1,0,NULL,*
53230,66,0,0,1,0,NULL,*
53231,66,0,0,1,0,NULL,*
53232,66,0,0,1,0,NULL,*
53233,66,0,0,1,0,NULL,*
53234,66,0,0,1,0,NULL,*
53235,66,0,0,1,0,NULL,*
53236,66,0,0,1,0,NULL,*
53237,66,0,0,1,0,NULL,*
53238,66,0,0,1,0,NULL,*
53239,66,0,0,1,0,NULL,*
53240,66,0,0,1,0,NULL,*
53241,66,0,0,1,0,NULL,*
53242,66,0,0,1,0,NULL,*
53243,66,0,0,1,0,NULL,*
53244,66,0,0,1,0,NULL,*
53245,66,0,0,1,0,NULL,*
53246,66,0,0,1,0,NULL,*
53247,66,0,0,1,0,NULL,*
53248,66,0,0,1,0,NULL,*
53249,66,0,0,1,0,NULL,*
53250,66,0,0,1,0,NULL,*
53251,66,0,0,1,0,NULL,*
53252,66,0,0,1,0,NULL,*
53253,66,0,0,1,0,NULL,*
53254,66,0,0,1,0,NULL,*
53255,66,0,0,1,0,NULL,*
53256,66,0,0,1,0,NULL,*
53257,66,0,0,1,0,NULL,*
53258,66,0,0,1,0,NULL,*
53259,66,0,0,1,0,NULL,*
53260,66,0,0,1,0,NULL,*
53261,66,0,0,1,0,NULL,*
53262,66,0,0,1,0,NULL,*
53263,66,0,0,1,0,NULL,*
53264,66,0,0,1,0,NULL,*
53265,66,0,0,1,0,NULL,*
53266,66,0,0,1,0,NULL,*
53267,66,0,0,1,0,NULL,*
53268,66,0,0,1,0,NULL,*
53269,66,0,0,1,0,NULL,*
53270,66,0,0,1,0,NULL,*
53271,66,0,0,1,0,NULL,*
53272,66,0,0,1,0,NULL,*
53273,66,0,0,1,0,NULL,*
53274,66,0,0,1,0,NULL,*
53275,66,0,0,1,0,NULL,*
53276,66,0,0,1,0,NULL,*
53277,66,0,0,1,0,NULL,*
53278,66,0,0,1,0,NULL,*
53279,66,0,0,1,0,NULL,*
53280,66,0,0,1,0,NULL,*
53281,66,0,0,1,0,NULL,*
53282,66,0,0,1,0,NULL,*
53283,66,0,0,1,0,NULL,*
53284,66,0,0,1,0,NULL,*
53285,66,0,0,1,0,NULL,*
53286,66,0,0,1,0,NULL,*
53287,66,0,0,1,0,NULL,*
53288,66,0,0,1,0,NULL,*
53289,66,0,0,1,0,NULL,*
53290,66,0,0,1,0,NULL,*
53291,66,0,0,1,0,NULL,*
53292,66,0,0,1,0,NULL,*
53293,66,0,0,1,0,NULL,*
53294,66,0,0,1,0,NULL,*
53295,66,0,0,1,0,NULL,*
53296,66,0,0,1,0,NULL,*
53297,66,0,0,1,0,NULL,*
53298,66,0,0,1,0,NULL,*
53299,66,0,0,1,0,NULL,*
53300,66,0,0,1,0,NULL,*
53301,66,0,0,1,0,NULL,*
53302,66,0,0,1,0,NULL,*
53303,66,0,0,1,0,NULL,*
53304,66,0,0,1,0,NULL,*
53305,66,0,0,1,0,NULL,*
53306,66,0,0,1,0,NULL,*
53307,66,0,0,1,0,NULL,*
53308,66,0,0,1,0,NULL,*
53309,66,0,0,1,0,NULL,*
53310,66,0,0,1,0,NULL,*
53311,66,0,0,1,0,NULL,*
53312,66,0,0,1,0,NULL,*
53313,66,0,0,1,0,NULL,*
53314,66,0,0,1,0,NULL,*
53315,66,0,0,1,0,NULL,*
53316,66,0,0,1,0,NULL,*
53317,66,0,0,1,0,NULL,*
53318,66,0,0,1,0,NULL,*
53319,66,0,0,1,0,NULL,*
53320,66,0,0,1,0,NULL,*
53321,66,0,0,1,0,NULL,*
53322,66,0,0,1,0,NULL,*
53323,66,0,0,1,0,NULL,*
53324,66,0,0,1,0,NULL,*
53325,66,0,0,1,0,NULL,*
53326,66,0,0,1,0,NULL,*
53327,66,0,0,1,0,NULL,*
53328,66,0,0,1,0,NULL,*
53329,66,0,0,1,0,NULL,*
53330,66,0,0,1,0,NULL,*
53331,66,0,0,1,0,NULL,*
53332,66,0,0,1,0,NULL,*
53333,66,0,0,1,0,NULL,*
53334,66,0,0,1,0,NULL,*
53335,66,0,0,1,0,NULL,*
53336,66,0,0,1,0,NULL,*
53337,66,0,0,1,0,NULL,*
53338,66,0,0,1,0,NULL,*
53339,66,0,0,1,0,NULL,*
53340,66,0,0,1,0,NULL,*
53341,66,0,0,1,0,NULL,*
53342,66,0,0,1,0,NULL,*
53343,66,0,0,1,0,NULL,*
53344,66,0,0,1,0,NULL,*
53345,66,0,0,1,0,NULL,*
53346,66,0,0,1,0,NULL,*
53347,66,0,0,1,0,NULL,*
53348,66,0,0,1,0,NULL,*
53349,66,0,0,1,0,NULL,*
53350,66,0,0,1,0,NULL,*
53351,66,0,0,1,0,NULL,*
53352,66,0,0,1,0,NULL,*
53353,66,0,0,1,0,NULL,*
53354,66,0,0,1,0,NULL,*
53355,66,0,0,1,0,NULL,*
53356,66,0,0,1,0,NULL,*
53357,66,0,0,1,0,NULL,*
53358,66,0,0,1,0,NULL,*
53359,66,0,0,1,0,NULL,*
53360,66,0,0,1,0,NULL,*
53361,66,0,0,1,0,NULL,*
53362,66,0,0,1,0,NULL,*
53363,66,0,0,1,0,NULL,*
53364,66,0,0,1,0,NULL,*
53365,66,0,0,1,0,NULL,*
53366,66,0,0,1,0,NULL,*
53367,66,0,0,1,0,NULL,*
53368,66,0,0,1,0,NULL,*
53369,66,0,0,1,0,NULL,*
53370,66,0,0,1,0,NULL,*
53371,66,0,0,1,0,NULL,*
53372,66,0,0,1,0,NULL,*
53373,66,0,0,1,0,NULL,*
53374,66,0,0,1,0,NULL,*
53375,66,0,0,1,0,NULL,*
53376,66,0,0,1,0,NULL,*
53377,66,0,0,1,0,NULL,*
53378,66,0,0,1,0,NULL,*
53379,66,0,0,1,0,NULL,*
53380,66,0,0,1,0,NULL,*
53381,66,0,0,1,0,NULL,*
53382,66,0,0,1,0,NULL,*
53383,66,0,0,1,0,NULL,*
53384,66,0,0,1,0,NULL,*
53385,66,0,0,1,0,NULL,*
53386,66,0,0,1,0,NULL,*
53387,66,0,0,1,0,NULL,*
53388,66,0,0,1,0,NULL,*
53389,66,0,0,1,0,NULL,*
53390,66,0,0,1,0,NULL,*
53391,66,0,0,1,0,NULL,*
53392,66,0,0,1,0,NULL,*
53393,66,0,0,1,0,NULL,*
53394,66,0,0,1,0,NULL,*
53395,66,0,0,1,0,NULL,*
53396,66,0,0,1,0,NULL,*
53397,66,0,0,1,0,NULL,*
53398,66,0,0,1,0,NULL,*
53399,66,0,0,1,0,NULL,*
53400,66,0,0,1,0,NULL,*
53401,66,0,0,1,0,NULL,*
53402,66,0,0,1,0,NULL,*
53403,66,0,0,1,0,NULL,*
53404,66,0,0,1,0,NULL,*
53405,66,0,0,1,0,NULL,*
53406,66,0,0,1,0,NULL,*
53407,66,0,0,1,0,NULL,*
53408,66,0,0,1,0,NULL,*
53409,66,0,0,1,0,NULL,*
53410,66,0,0,1,0,NULL,*
53411,66,0,0,1,0,NULL,*
53412,66,0,0,1,0,NULL,*
53413,66,0,0,1,0,NULL,*
53414,66,0,0,1,0,NULL,*
53415,66,0,0,1,0,NULL,*
53416,66,0,0,1,0,NULL,*
53417,66,0,0,1,0,NULL,*
53418,66,0,0,1,0,NULL,*
53419,66,0,0,1,0,NULL,*
53420,66,0,0,1,0,NULL,*
53421,66,0,0,1,0,NULL,*
53422,66,0,0,1,0,NULL,*
53423,66,0,0,1,0,NULL,*
53424,66,0,0,1,0,NULL,*
53425,66,0,0,1,0,NULL,*
53426,66,0,0,1,0,NULL,*
53427,66,0,0,1,0,NULL,*
53428,66,0,0,1,0,NULL,*
53429,66,0,0,1,0,NULL,*
53430,66,0,0,1,0,NULL,*
53431,66,0,0,1,0,NULL,*
53432,66,0,0,1,0,NULL,*
53433,66,0,0,1,0,NULL,*
53434,66,0,0,1,0,NULL,*
53435,66,0,0,1,0,NULL,*
53436,66,0,0,1,0,NULL,*
53437,66,0,0,1,0,NULL,*
53438,66,0,0,1,0,NULL,*
53439,66,0,0,1,0,NULL,*
53440,66,0,0,1,0,NULL,*
53441,66,0,0,1,0,NULL,*
53442,66,0,0,1,0,NULL,*
53443,66,0,0,1,0,NULL,*
53444,66,0,0,1,0,NULL,*
53445,66,0,0,1,0,NULL,*
53446,66,0,0,1,0,NULL,*
53447,66,0,0,1,0,NULL,*
53448,66,0,0,1,0,NULL,*
53449,66,0,0,1,0,NULL,*
53450,66,0,0,1,0,NULL,*
53451,66,0,0,1,0,NULL,*
53452,66,0,0,1,0,NULL,*
53453,66,0,0,1,0,NULL,*
53454,66,0,0,1,0,NULL,*
53455,66,0,0,1,0,NULL,*
53456,66,0,0,1,0,NULL,*
53457,66,0,0,1,0,NULL,*
53458,66,0,0,1,0,NULL,*
53459,66,0,0,1,0,NULL,*
